	id	session	note.quality	food.present	no.intx.yes.no	tbl.lion.hyena.sessions.notes	session.error.notes	hy.id	time	order	behavior	target	distance	leader	food	tbl.lion.hyena.individual.behaviors.notes	clan	location	date	start	stop	plate	spratio	diagnosis	age	hum.pop.den	sample	kay.code	dart.date	sample.origin	notes.appearance	dart.year
193	448	t6086	3	TRUE	TRUE	"arr, 28 hys around/fd ad zebra carc at start, 2 f lions so 50m - carc. hys are bloody, lions are not. fas on kb 0716-0800. combi disturbance scatters hyenas at 0728, 0745, 0803 and is still \a lot of combie action on both sides of the road\"" at end"""	"fa should be included in ids present, making the n id hyenas 30. an age is not assigned to any of the female lions, so age should be \unknown.\"" coch written as \""co\"" throughout notes. sf present in the notes, but replaced with scar in the ids present"""	krk	8:20:00	1	mob	lion	10-15	FALSE	NA	NA	talek	k	9/21/93	6:30:00	9:32:00	plate5	0.62	positive	cub	low	4883	98	12/9/92	blood	NA	1992
194	10735	t6452	3	FALSE	FALSE	"big male lion not fully mature. @0749 japanese film crew combi pull up, introduce themselves set up mtg time. @0744 fas on ua end"	sd is called sdy in notes.	es	7:18:00	2	gig mob	lion	5-10	FALSE	NA	gig and br and lione up behind male lion; flw lion	talek	o	1/18/94	7:18:00	7:49:00	plate4	0.55	positive	adult	low	4335	61	8/22/91	blood	NA	1991
195	10736	t6452	3	FALSE	FALSE	"big male lion not fully mature. @0749 japanese film crew combi pull up, introduce themselves set up mtg time. @0744 fas on ua end"	sd is called sdy in notes.	ger	7:18:00	2	gig mob	lion	5-10	FALSE	NA	gig and br and lione up behind male lion; flw lion	talek	o	1/18/94	7:18:00	7:49:00	plate5	0.16	negative	cub	low	6136	82	7/12/93	blood	frozen on side	1993
196	10737	t6452	3	FALSE	FALSE	"big male lion not fully mature. @0749 japanese film crew combi pull up, introduce themselves set up mtg time. @0744 fas on ua end"	sd is called sdy in notes.	nav	7:18:00	2	gig mob	lion	5-10	FALSE	NA	gig and br and lione up behind male lion; flw lion	talek	o	1/18/94	7:18:00	7:49:00	plate4	0.12	negative	cub	low	7392	100	7/21/93	blood	NA	1993
197	10739	t6452	3	FALSE	FALSE	"big male lion not fully mature. @0749 japanese film crew combi pull up, introduce themselves set up mtg time. @0744 fas on ua end"	sd is called sdy in notes.	sx	7:18:00	2	gig mob	lion	5-10	FALSE	NA	gig and br and lione up behind male lion; flw lion	talek	o	1/18/94	7:18:00	7:49:00	plate5	0.76	positive	subadult	low	3977	29	12/28/90	blood	p frozen on side of tube	1990
198	10740	t6452	3	FALSE	FALSE	"big male lion not fully mature. @0749 japanese film crew combi pull up, introduce themselves set up mtg time. @0744 fas on ua end"	sd is called sdy in notes.	jab	7:18:00	2	gig mob	lion	5-10	FALSE	NA	gig and br and lione up behind male lion; flw lion	talek	o	1/18/94	7:18:00	7:49:00	plate5	0.82	positive	cub	low	12138	96	12/8/92	blood	cream; normal	1992
199	10741	t6452	3	FALSE	FALSE	"big male lion not fully mature. @0749 japanese film crew combi pull up, introduce themselves set up mtg time. @0744 fas on ua end"	sd is called sdy in notes.	sy	7:18:00	2	gig mob	lion	5-10	FALSE	NA	gig and br and lione up behind male lion; flw lion	talek	o	1/18/94	7:18:00	7:49:00	plate3	0.47	doubtful	adult	low	4989	21	12/19/90	blood	frozen on side	1990
200	10742	t6452	3	FALSE	FALSE	"big male lion not fully mature. @0749 japanese film crew combi pull up, introduce themselves set up mtg time. @0744 fas on ua end"	sd is called sdy in notes.	gil	7:18:00	2	gig mob	lion	5-10	FALSE	NA	gig and br and lione up behind male lion; flw lion	talek	o	1/18/94	7:18:00	7:49:00	plate5	-0.01	negative	cub	low	4699	87	7/18/93	blood	no hyena id on vial	1993
201	10743	t6452	3	FALSE	FALSE	"big male lion not fully mature. @0749 japanese film crew combi pull up, introduce themselves set up mtg time. @0744 fas on ua end"	sd is called sdy in notes.	bb	7:18:00	2	gig mob	lion	5-10	FALSE	NA	gig and br and lione up behind male lion; flw lion	talek	o	1/18/94	7:18:00	7:49:00	plate3	0.8	positive	adult	low	7508	10	12/8/93	blood	NA	1993
202	10745	t6452	3	FALSE	FALSE	"big male lion not fully mature. @0749 japanese film crew combi pull up, introduce themselves set up mtg time. @0744 fas on ua end"	sd is called sdy in notes.	who	7:18:00	2	gig mob	lion	5-10	FALSE	NA	gig and br and lione up behind male lion; flw lion	talek	o	1/18/94	7:18:00	7:49:00	plate5	0.01	negative	cub	low	5808	74	11/27/91	blood	NA	1991
203	10747	t6452	3	FALSE	FALSE	"big male lion not fully mature. @0749 japanese film crew combi pull up, introduce themselves set up mtg time. @0744 fas on ua end"	sd is called sdy in notes.	ua	7:18:00	2	gig mob	lion	5-10	FALSE	NA	gig and br and lione up behind male lion; flw lion	talek	o	1/18/94	7:18:00	7:49:00	plate3	0.71	positive	adult	low	3770	36	6/26/94	blood	"says \junk p\"" on tube"""	1994
204	6763	t65544	2	TRUE	FALSE	"incomplete cis. many hyenas are bloody, and lioness is bloody too. lioness is present at beginning of session, lv wlk - s 20m - carcass."	"add unid + unided cub. lioness is an adult. note that the lioness is fat, bloody."	foz	18:18:00	7	scan	NA	40-54	FALSE	NA	NA	talek	k	6/12/09	17:32:00	19:02:00	plate5	0.66	positive	subadult	low	4588	265	8/19/99	blood	NA	1999
205	6769	t65544	2	TRUE	FALSE	"incomplete cis. many hyenas are bloody, and lioness is bloody too. lioness is present at beginning of session, lv wlk - s 20m - carcass."	"add unid + unided cub. lioness is an adult. note that the lioness is fat, bloody."	mp	18:18:00	13	scan	NA	15-82	FALSE	NA	NA	talek	k	6/12/09	17:32:00	19:02:00	plate4	0.27	negative	cub	low	12144	145	4/10/95	blood	slightly pink	1995
206	5942	t77667	2	TRUE	FALSE	"incomplete cis. carcass: hippo kill (new, mostly whole; cause of death n/a). no hyenas or lions are noted as being bloody. @ start of session, 20+ tour cars; later, 42+ tour cars. 3 lionesses present @ start of session, all 3 by carcass (many hyenas too)."	there are 5 female lions (not 3) and they are all adults.	juno	7:42:00	1	scan	NA	0-2	FALSE	NA	NA	talek	k	7/10/12	7:42:00	9:26:00	plate2	0.47	doubtful	adult	hi	5571	781	5/28/12	blood	NA	2012
207	5943	t77667	2	TRUE	FALSE	"incomplete cis. carcass: hippo kill (new, mostly whole; cause of death n/a). no hyenas or lions are noted as being bloody. @ start of session, 20+ tour cars; later, 42+ tour cars. 3 lionesses present @ start of session, all 3 by carcass (many hyenas too)."	there are 5 female lions (not 3) and they are all adults.	tilt	7:42:00	1	scan	NA	0-2	FALSE	NA	NA	talek	k	7/10/12	7:42:00	9:26:00	plate2	0.55	positive	adult	hi	7235	707	5/22/12	blood	NA	2012
208	5946	t77667	2	TRUE	FALSE	"incomplete cis. carcass: hippo kill (new, mostly whole; cause of death n/a). no hyenas or lions are noted as being bloody. @ start of session, 20+ tour cars; later, 42+ tour cars. 3 lionesses present @ start of session, all 3 by carcass (many hyenas too)."	there are 5 female lions (not 3) and they are all adults.	ziti	7:42:00	1	scan	NA	99-101	FALSE	NA	NA	talek	k	7/10/12	7:42:00	9:26:00	plate2	0.52	positive	adult	hi	4154	848	6/5/13	blood	NA	2013
209	6065	t77667	2	TRUE	FALSE	"incomplete cis. carcass: hippo kill (new, mostly whole; cause of death n/a). no hyenas or lions are noted as being bloody. @ start of session, 20+ tour cars; later, 42+ tour cars. 3 lionesses present @ start of session, all 3 by carcass (many hyenas too)."	there are 5 female lions (not 3) and they are all adults.	roos	8:04:00	1	scan	NA	29-31	FALSE	NA	NA	talek	k	7/10/12	7:42:00	9:26:00	plate1	0.74	positive	adult	hi	3816	363	6/7/13	blood	NA	2013
210	6067	t77667	2	TRUE	FALSE	"incomplete cis. carcass: hippo kill (new, mostly whole; cause of death n/a). no hyenas or lions are noted as being bloody. @ start of session, 20+ tour cars; later, 42+ tour cars. 3 lionesses present @ start of session, all 3 by carcass (many hyenas too)."	there are 5 female lions (not 3) and they are all adults.	juno	8:04:00	1	scan	NA	34-36	FALSE	NA	NA	talek	k	7/10/12	7:42:00	9:26:00	plate2	0.47	doubtful	adult	hi	5571	781	5/28/12	blood	NA	2012
211	6069	t77667	2	TRUE	FALSE	"incomplete cis. carcass: hippo kill (new, mostly whole; cause of death n/a). no hyenas or lions are noted as being bloody. @ start of session, 20+ tour cars; later, 42+ tour cars. 3 lionesses present @ start of session, all 3 by carcass (many hyenas too)."	there are 5 female lions (not 3) and they are all adults.	obam	8:04:00	1	scan	NA	34-36	FALSE	NA	NA	talek	k	7/10/12	7:42:00	9:26:00	plate2	0.87	positive	adult	hi	7277	808	6/7/12	blood	NA	2012
212	6070	t77667	2	TRUE	FALSE	"incomplete cis. carcass: hippo kill (new, mostly whole; cause of death n/a). no hyenas or lions are noted as being bloody. @ start of session, 20+ tour cars; later, 42+ tour cars. 3 lionesses present @ start of session, all 3 by carcass (many hyenas too)."	there are 5 female lions (not 3) and they are all adults.	tilt	8:04:00	1	scan	NA	39-41	FALSE	NA	NA	talek	k	7/10/12	7:42:00	9:26:00	plate2	0.55	positive	adult	hi	7235	707	5/22/12	blood	NA	2012
213	6073	t77667	2	TRUE	FALSE	"incomplete cis. carcass: hippo kill (new, mostly whole; cause of death n/a). no hyenas or lions are noted as being bloody. @ start of session, 20+ tour cars; later, 42+ tour cars. 3 lionesses present @ start of session, all 3 by carcass (many hyenas too)."	there are 5 female lions (not 3) and they are all adults.	baez	8:04:00	1	scan	NA	59-61	FALSE	NA	NA	talek	k	7/10/12	7:42:00	9:26:00	plate2	0.71	positive	adult	hi	7588	763	5/19/12	blood	NA	2012
214	6074	t77667	2	TRUE	FALSE	"incomplete cis. carcass: hippo kill (new, mostly whole; cause of death n/a). no hyenas or lions are noted as being bloody. @ start of session, 20+ tour cars; later, 42+ tour cars. 3 lionesses present @ start of session, all 3 by carcass (many hyenas too)."	there are 5 female lions (not 3) and they are all adults.	mgta	8:04:00	1	scan	NA	59-61	FALSE	NA	NA	talek	k	7/10/12	7:42:00	9:26:00	plate2	0.43	doubtful	adult	hi	3752	807	4/11/12	blood	NA	2012
215	6075	t77667	2	TRUE	FALSE	"incomplete cis. carcass: hippo kill (new, mostly whole; cause of death n/a). no hyenas or lions are noted as being bloody. @ start of session, 20+ tour cars; later, 42+ tour cars. 3 lionesses present @ start of session, all 3 by carcass (many hyenas too)."	there are 5 female lions (not 3) and they are all adults.	ziti	8:04:00	1	scan	NA	59-61	FALSE	NA	NA	talek	k	7/10/12	7:42:00	9:26:00	plate2	0.52	positive	adult	hi	4154	848	6/5/13	blood	NA	2013
216	6080	t77667	2	TRUE	FALSE	"incomplete cis. carcass: hippo kill (new, mostly whole; cause of death n/a). no hyenas or lions are noted as being bloody. @ start of session, 20+ tour cars; later, 42+ tour cars. 3 lionesses present @ start of session, all 3 by carcass (many hyenas too)."	there are 5 female lions (not 3) and they are all adults.	cyp	8:04:00	1	scan	NA	79-81	FALSE	NA	NA	talek	k	7/10/12	7:42:00	9:26:00	plate5	0.71	positive	cub	low	4077	290	12/18/99	blood	collected from dead hyena	1999
217	6119	t77667	2	TRUE	FALSE	"incomplete cis. carcass: hippo kill (new, mostly whole; cause of death n/a). no hyenas or lions are noted as being bloody. @ start of session, 20+ tour cars; later, 42+ tour cars. 3 lionesses present @ start of session, all 3 by carcass (many hyenas too)."	there are 5 female lions (not 3) and they are all adults.	ziti	8:56:00	1	scan	NA	110-290	FALSE	NA	NA	talek	k	7/10/12	7:42:00	9:26:00	plate2	0.52	positive	adult	hi	4154	848	6/5/13	blood	NA	2013
218	5225	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	pant	6:18:00	1	scan	NA	29-31	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate1	0.84	positive	adult	hi	4148	653	5/23/13	blood	NA	2013
219	5226	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	atac	6:18:00	1	scan	NA	28-32	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate1	0.69	positive	adult	hi	3748	632	6/13/12	blood	NA	2012
220	5317	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	pant	6:22:00	1	scan	NA	49-51	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate1	0.84	positive	adult	hi	4148	653	5/23/13	blood	NA	2013
221	5318	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	amaz	6:22:00	1	scan	NA	49-51	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate2	0.71	positive	adult	hi	12108	813	6/16/12	blood	cream; normal	2012
222	5319	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	atac	6:22:00	1	scan	NA	49-51	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate1	0.69	positive	adult	hi	3748	632	6/13/12	blood	NA	2012
223	5325	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	gsmk	6:22:00	1	scan	NA	30-70	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate2	0.65	positive	subadult	hi	6944	660	5/24/13	blood	pink	2013
224	5328	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	pant	6:24:00	1	incomplete scan	NA	60-120	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate1	0.84	positive	adult	hi	4148	653	5/23/13	blood	NA	2013
225	5329	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	amaz	6:24:00	1	incomplete scan	NA	60-120	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate2	0.71	positive	adult	hi	12108	813	6/16/12	blood	cream; normal	2012
226	5478	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	hel	6:35:00	1	scan	NA	25-40	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate1	0.7	positive	adult	hi	4280	604	5/6/12	blood	NA	2012
227	5480	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	odd	6:35:00	1	scan	NA	15-50	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate1	0.62	positive	subadult	hi	3663	698	6/25/13	blood	white	2013
228	5481	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	mgta	6:35:00	1	scan	NA	25-40	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate2	0.43	doubtful	adult	hi	3752	807	4/11/12	blood	NA	2012
229	5482	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	amaz	6:35:00	1	scan	NA	25-40	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate2	0.71	positive	adult	hi	12108	813	6/16/12	blood	cream; normal	2012
230	5490	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	hel	6:37:00	1	incomplete scan	NA	2-3	FALSE	NA	brt	talek	o	10/3/12	6:09:00	7:45:00	plate1	0.7	positive	adult	hi	4280	604	5/6/12	blood	NA	2012
231	5491	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	atac	6:37:00	1	incomplete scan	NA	2-3	FALSE	NA	brt	talek	o	10/3/12	6:09:00	7:45:00	plate1	0.69	positive	adult	hi	3748	632	6/13/12	blood	NA	2012
232	5492	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	amaz	6:37:00	1	incomplete scan	NA	2-3	FALSE	NA	brt	talek	o	10/3/12	6:09:00	7:45:00	plate2	0.71	positive	adult	hi	12108	813	6/16/12	blood	cream; normal	2012
233	5573	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	amaz	7:04:00	1	dist	NA	79-81	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate2	0.71	positive	adult	hi	12108	813	6/16/12	blood	cream; normal	2012
234	5574	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	odd	7:04:00	1	dist	NA	72-88	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate1	0.62	positive	subadult	hi	3663	698	6/25/13	blood	white	2013
235	5575	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	mgta	7:04:00	1	dist	NA	70-90	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate2	0.43	doubtful	adult	hi	3752	807	4/11/12	blood	NA	2012
236	5576	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	atac	7:04:00	1	dist	NA	70-90	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate1	0.69	positive	adult	hi	3748	632	6/13/12	blood	NA	2012
237	5577	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	ziti	7:04:00	1	dist	NA	40-100	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate2	0.52	positive	adult	hi	4154	848	6/5/13	blood	NA	2013
238	5579	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	fxtr	7:04:00	1	dist	NA	0-180	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate2	0.88	positive	subadult	hi	6918	664	5/8/13	blood	NA	2013
239	5696	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	mgta	7:34:00	1	scan	NA	35-45	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate2	0.43	doubtful	adult	hi	3752	807	4/11/12	blood	NA	2012
240	5698	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	amaz	7:38:00	1	scan	NA	60-140	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate2	0.71	positive	adult	hi	12108	813	6/16/12	blood	cream; normal	2012
241	5699	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	atac	7:38:00	1	scan	NA	60-140	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate1	0.69	positive	adult	hi	3748	632	6/13/12	blood	NA	2012
242	5700	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	ziti	7:38:00	1	scan	NA	60-140	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate2	0.52	positive	adult	hi	4154	848	6/5/13	blood	NA	2013
243	5701	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	pant	7:38:00	1	scan	NA	50-150	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate1	0.84	positive	adult	hi	4148	653	5/23/13	blood	NA	2013
244	5702	t78815	2	FALSE	FALSE	"many incomplete cis (b/c darkness & activity level). food: at 0723, tgpi was seen with a scrap (very old, hardened piece of hide). lions appear to stay in same spot. 2 hyenas are bloody. video taken."	NA	mgta	7:38:00	1	scan	NA	50-150	FALSE	NA	NA	talek	o	10/3/12	6:09:00	7:45:00	plate2	0.43	doubtful	adult	hi	3752	807	4/11/12	blood	NA	2012
245	5138	t82549	2	TRUE	FALSE	incomplete cis due to training. mother buffalo defending downed baby. obs is unsure who made kill. both lions and hyeans are bloody. hyenas are fding in the beginning. unknown #hyenas naming also confusing	4th lioness may be a subadult. 3 other lionesses are adult	twst	8:10:00	1	dist	lion	140-165	FALSE	NA	NA	talek	k	5/26/13	8:08:00	8:54:00	plate2	0.22	negative	subadult	hi	4786	627	5/7/12	blood	NA	2012
246	11274	t82549	2	TRUE	FALSE	incomplete cis due to training. mother buffalo defending downed baby. obs is unsure who made kill. both lions and hyeans are bloody. hyenas are fding in the beginning. unknown #hyenas naming also confusing	4th lioness may be a subadult. 3 other lionesses are adult	twst	8:19:00	1	app	NA	130-165	FALSE	NA	NA	talek	k	5/26/13	8:08:00	8:54:00	plate2	0.22	negative	subadult	hi	4786	627	5/7/12	blood	NA	2012
247	10944	t85229	3	TRUE	FALSE	"incomplete ci's-lots of hyenas; cow carcass start intact head, ribcage, & spine w/ flesh, legs separated, end not much; carcass fresh but hyenas not bloody (can't tell if killed); lamu,bnt fat; 1 lion pregnant (most intxs), 1 limp (mostly hang back ~200m)"	2 female lions are adults; location should be k	juno	7:57:00	1	scan	NA	0-50	FALSE	NA	NA	talek	c	1/11/14	7:10:00	8:38:00	plate2	0.47	doubtful	adult	hi	5571	781	5/28/12	blood	NA	2012
248	10945	t85229	3	TRUE	FALSE	"incomplete ci's-lots of hyenas; cow carcass start intact head, ribcage, & spine w/ flesh, legs separated, end not much; carcass fresh but hyenas not bloody (can't tell if killed); lamu,bnt fat; 1 lion pregnant (most intxs), 1 limp (mostly hang back ~200m)"	2 female lions are adults; location should be k	twst	7:57:00	1	scan	NA	0-50	FALSE	NA	NA	talek	c	1/11/14	7:10:00	8:38:00	plate2	0.22	negative	subadult	hi	4786	627	5/7/12	blood	NA	2012
249	10949	t85229	3	TRUE	FALSE	"incomplete ci's-lots of hyenas; cow carcass start intact head, ribcage, & spine w/ flesh, legs separated, end not much; carcass fresh but hyenas not bloody (can't tell if killed); lamu,bnt fat; 1 lion pregnant (most intxs), 1 limp (mostly hang back ~200m)"	2 female lions are adults; location should be k	baez	7:57:00	1	scan	NA	0-50	FALSE	NA	NA	talek	c	1/11/14	7:10:00	8:38:00	plate2	0.71	positive	adult	hi	7588	763	5/19/12	blood	NA	2012
250	10950	t85229	3	TRUE	FALSE	"incomplete ci's-lots of hyenas; cow carcass start intact head, ribcage, & spine w/ flesh, legs separated, end not much; carcass fresh but hyenas not bloody (can't tell if killed); lamu,bnt fat; 1 lion pregnant (most intxs), 1 limp (mostly hang back ~200m)"	2 female lions are adults; location should be k	roos	7:57:00	1	scan	NA	0-50	FALSE	NA	NA	talek	c	1/11/14	7:10:00	8:38:00	plate1	0.74	positive	adult	hi	3816	363	6/7/13	blood	NA	2013
251	10953	t85229	3	TRUE	FALSE	"incomplete ci's-lots of hyenas; cow carcass start intact head, ribcage, & spine w/ flesh, legs separated, end not much; carcass fresh but hyenas not bloody (can't tell if killed); lamu,bnt fat; 1 lion pregnant (most intxs), 1 limp (mostly hang back ~200m)"	2 female lions are adults; location should be k	neon	7:57:00	1	scan	NA	0-50	FALSE	NA	NA	talek	c	1/11/14	7:10:00	8:38:00	plate2	0.49	positive	subadult	hi	4812	652	6/15/12	blood	NA	2012
252	10956	t85229	3	TRUE	FALSE	"incomplete ci's-lots of hyenas; cow carcass start intact head, ribcage, & spine w/ flesh, legs separated, end not much; carcass fresh but hyenas not bloody (can't tell if killed); lamu,bnt fat; 1 lion pregnant (most intxs), 1 limp (mostly hang back ~200m)"	2 female lions are adults; location should be k	bnt	7:57:00	1	scan	NA	0-50	FALSE	NA	closest to lions	talek	c	1/11/14	7:10:00	8:38:00	plate2	0.39	negative	subadult	hi	3779	690	5/7/13	blood	NA	2013
253	10957	t85229	3	TRUE	FALSE	"incomplete ci's-lots of hyenas; cow carcass start intact head, ribcage, & spine w/ flesh, legs separated, end not much; carcass fresh but hyenas not bloody (can't tell if killed); lamu,bnt fat; 1 lion pregnant (most intxs), 1 limp (mostly hang back ~200m)"	2 female lions are adults; location should be k	nav	7:57:00	1	scan	NA	0-50	FALSE	NA	NA	talek	c	1/11/14	7:10:00	8:38:00	plate4	0.12	negative	cub	low	7392	100	7/21/93	blood	NA	1993
254	10959	t85229	3	TRUE	FALSE	"incomplete ci's-lots of hyenas; cow carcass start intact head, ribcage, & spine w/ flesh, legs separated, end not much; carcass fresh but hyenas not bloody (can't tell if killed); lamu,bnt fat; 1 lion pregnant (most intxs), 1 limp (mostly hang back ~200m)"	2 female lions are adults; location should be k	mgta	7:57:00	1	scan	NA	0-50	FALSE	NA	NA	talek	c	1/11/14	7:10:00	8:38:00	plate2	0.43	doubtful	adult	hi	3752	807	4/11/12	blood	NA	2012
255	7867	t8699	2	TRUE	FALSE	fas on bail 0910-1036. notes are kind of confusing. also during this session obs returns to camp and then later goes back to scene. also lions and hyenas feed near eachother for a while. buffalo carcass. hyena is bloody. dead bird here too.	lions are adults.	hg	6:50:00	1	scan	NA	250-350	FALSE	NA	NA	talek	k	6/3/95	6:50:00	10:43:00	plate4	0.56	positive	adult	low	5695	991	8/17/99	blood	edta	1999
256	8012	t889	2	TRUE	FALSE	same lion/zebra scene. choc fas 1701-1751 fas rum 1731-1751. fas pb and hd 1755-1840.	"bsh is brsh, vd is v. in notes."	mw	18:13:00	3	app	lions	<10	FALSE	NA	NA	talek	k	12/13/89	16:54:00	18:54:00	plate3	0.88	positive	adult	low	3795	40	3/4/91	blood	NA	1991
