"","id","session","note.quality","food.present","no.intx.yes.no","hy.id","time","order","behavior","target","distance","leader.y.n.","food","notes","clan","location","lion.date","start","stop","lion.yr","n.per.sessn","sex","status","mom","dad","number.littermates","litrank","dob.date","dob.event.status","dob.event.data","dob.error","dob.notes","dfs","dfs.event.status","dfs.event.data","dfs.error","dfs.notes","dengrad","dengrad.event.status","dengrad.event.data","dengrad.error","dengrad.notes","weaned","weaned.event.status","weaned.event.data","weaned.error","weaned.notes","change.clan","change.clan.event.status","change.clan.event.data","change.clan.error","change.clan.notes","change.clan2","change.clan2.event.status","change.clan2.event.data","change.clan2.error","change.clan2.notes","disappeared.date","disappeared.event.status","disappeared.event.data","disappeared.error","disappeared.notes","age.mon.lion","age.cat.lion","hum.dist.lion","rank","stan.rank.lion","hum.pop.den","diagnosis","dart.date","age.mon.dart","age.cat.dart","hum.dist.dob","diagnosis.time","toxo.status","dist.age.stndrzd"
"593",11300,"t2135",2,TRUE,FALSE,"bsh","00-jan-00",1,"scan",NA,50,FALSE,NA,NA,"talek","k",1992-05-08,"17:30:00","18:50:00",1992,1,"f","r","kb",NA,NA,NA,1983-01-01,"","talek",NA,"",1983-01-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-05-29,"dead","kidney failure",NA,"",112.2,"adult","low",1,1,"low","positive",1994-05-02,136,"adult","low","before","1",0.942116724205279
"594",11302,"t2135",2,TRUE,FALSE,"ua","00-jan-00",1,"scan",NA,80,FALSE,NA,NA,"talek","k",1992-05-08,"17:30:00","18:50:00",1992,1,"f","r","79",NA,"0","1",1987-03-01,"","talek",NA,"",1987-08-01,"","",NA,"",NA,"","",NA,"",1988-08-19,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2001-05-05,"dls","lions",NA,"",62.3,"adult","low",8,0.222222222222222,"low","positive",1994-06-26,87.8,"adult","low","before","1",2.05549800335418
"595",11304,"t2135",2,TRUE,FALSE,"bb","00-jan-00",1,"scan",NA,60,FALSE,NA,NA,"talek","k",1992-05-08,"17:30:00","18:50:00",1992,1,"f","r","bsh",NA,"1","1",1989-07-13,"","talek",NA,"",1989-08-11,"","",NA,"",1990-03-13,"","","1.5","",1990-05-21,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1998-12-29,"dead","humans (spear)",NA,"",33.8,"adult","low",2,0.888888888888889,"low","positive",1993-12-08,52.9,"adult","low","before","1",1.31324381725491
"596",11313,"t1569.3",2,TRUE,FALSE,"q","00-jan-00",1,"dist",NA,20,FALSE,NA,NA,"talek","k",1991-05-27,"06:58:00","10:28:00",1991,4,"m","r","bsh",NA,"0","1",1988-10-29,"","talek",NA,"",1988-11-20,"","",NA,"",1989-05-29,"","",NA,"dengrad info not in table, instead taken from tblhyenas",1989-05-30,"","",NA,"",1993-03-06,"dispersal","unknown",NA,"",NA,NA,NA,NA,NA,1993-03-06,"dls","dispersed",NA,"",30.9,"adult","low",NA,NA,"low","positive",1990-12-05,25.2,"adult","low","after","1",-0.171264554943621
"597",11334,"t936.2",1,TRUE,FALSE,"dj","00-jan-00",1,"dist",NA,6,FALSE,"warthog","app lion","talek","k",1990-01-13,"18:30:00","18:45:00",1990,1,"f","r","n2",NA,NA,NA,1985-11-15,"","talek",NA,"",1985-11-15,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1996-10-27,"dls","lions",NA,"",49.9,"adult","low",3,0.8,"low","positive",1991-01-19,62.1,"adult","low","before","1",-0.690842485213107
"598",11336,"t3347",1,TRUE,FALSE,"quai","00-jan-00",1,"dist",NA,2,FALSE,"wildebeast","quai harassing lions","talek","k",1992-11-26,"07:15:00","07:46:00",1992,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1988-09-05,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1993-06-21,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","positive",1990-12-28,NA,"adult",NA,"after","1",-0.83929332243296
"599",11383,"s10894",2,TRUE,FALSE,"digs","00-jan-00",1,"mob",NA,3,FALSE,NA,"lion stood ground","serena.n","k",2013-08-06,"06:51:00","08:31:00",2013,6,"f","r",NA,NA,NA,NA,NA,"","serena.n",NA,"",2008-07-24,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2015-03-31,"dead","",NA,"",NA,"adult","low",4,0.7,"low","positive",2013-06-21,NA,"adult","low","after","1",-0.802180613127997
"600",11394,"s10894",2,TRUE,FALSE,"trni","00-jan-00",1,"scan",NA,45,FALSE,NA,NA,"serena.n","k",2013-08-06,"06:51:00","08:31:00",2013,1,"m","r","wafl",NA,"0",NA,2012-07-04,"","serena.n",NA,"",2012-07-12,"","",NA,"",2013-02-18,"","",NA,"dengrad info not in table, instead taken from tblhyenas",2013-07-03,"","",NA,"",2019-10-21,"dispersal","oloololo",NA,"",NA,NA,NA,NA,NA,NA,"dls","",NA,"",13.1,"subadult","low",NA,NA,"low","positive",2015-03-04,32,"adult","low","before","1",1.05423109013422
"601",11414,"s10894",2,TRUE,FALSE,"ema","00-jan-00",1,"scan",NA,20,FALSE,NA,NA,"serena.n","k",2013-08-06,"06:51:00","08:31:00",2013,1,"f","r",NA,NA,NA,NA,NA,"","serena.n",NA,"",2008-07-07,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2016-03-13,"dls","fate unknown",NA,"",NA,"adult","low",17,-0.6,"low","positive",2012-07-07,NA,"adult","low","after","1",-0.171264554943621
"602",11421,"s10894",2,TRUE,FALSE,"shrm","00-jan-00",1,"scan",NA,30,FALSE,NA,NA,"serena.n","k",2013-08-06,"06:51:00","08:31:00",2013,4,"f","r",NA,NA,NA,NA,NA,"","serena.n",NA,"",2008-07-08,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2016-10-16,"dead","unknown",NA,"possibly lions",NA,"adult","low",6,0.5,"low","positive",2013-02-08,NA,"adult","low","after","1",0.199862538106013
"603",11425,"s10894",2,TRUE,FALSE,"hndy","00-jan-00",1,"scan",NA,40,FALSE,NA,NA,"serena.n","k",2013-08-06,"06:51:00","08:31:00",2013,2,"f","r","shrm",NA,NA,NA,2008-01-01,"","serena.n",NA,"",2008-06-29,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2014-03-27,"dls","",NA,"",67.1,"adult","low",12,-0.1,"low","positive",2012-06-29,53.9,"adult","low","after","1",0.570989631155646
"604",11448,"s10894",2,TRUE,FALSE,"wafl","00-jan-00",4,"mob",NA,20,FALSE,NA,"lion 2","serena.n","k",2013-08-06,"06:51:00","08:31:00",2013,5,"f","r",NA,NA,NA,NA,2007-08-01,"","serena.n",NA,"",2008-07-24,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",72.2,"adult","low",1,1,"low","doubtful",2012-07-02,59,"adult","low","after","0",-0.171264554943621
"605",11546,"s11322",3,FALSE,FALSE,"digs","00-jan-00",1,"brt parallel wlk app",NA,10,FALSE,NA,"retreated when lion stood up and looked at them","serena.n","o",2013-12-03,"07:58:00","08:25:00",2013,7,"f","r",NA,NA,NA,NA,NA,"","serena.n",NA,"",2008-07-24,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2015-03-31,"dead","",NA,"",NA,"adult","low",4,0.7,"low","positive",2013-06-21,NA,"adult","low","after","1",-0.542391647993254
"606",11556,"s11322",3,FALSE,FALSE,"shrm","00-jan-00",1,"brt app",NA,5,FALSE,NA,"lion ignores","serena.n","o",2013-12-03,"07:58:00","08:25:00",2013,7,"f","r",NA,NA,NA,NA,NA,"","serena.n",NA,"",2008-07-08,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2016-10-16,"dead","unknown",NA,"possibly lions",NA,"adult","low",6,0.5,"low","positive",2013-02-08,NA,"adult","low","after","1",-0.72795519451807
"607",11582,"s13640",2,TRUE,FALSE,"digs","00-jan-00",1,"scan",NA,95,FALSE,NA,NA,"serena.n","c",2014-04-05,"07:50:00","09:06:00",2014,1,"f","r",NA,NA,NA,NA,NA,"","serena.n",NA,"",2008-07-24,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2015-03-31,"dead","",NA,"",NA,"adult","low",3,0.764705882352941,"low","positive",2013-06-21,NA,"adult","low","after","1",2.61218864292863
"608",11584,"s13640",2,TRUE,FALSE,"tnsl","00-jan-00",1,"scan",NA,100,FALSE,NA,NA,"serena.n","c",2014-04-05,"07:50:00","09:06:00",2014,1,"f","r","elf?",NA,NA,NA,NA,"","serena.n",NA,"",2008-07-08,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2014-06-12,"dls","fate unknown",NA,"",NA,"adult","low",14,-0.529411764705882,"low","positive",2012-06-19,NA,"adult","low","after","1",2.79775218945344
"609",11598,"s13640",2,TRUE,FALSE,"wafl","00-jan-00",1,"scan",NA,35,FALSE,NA,NA,"serena.n","c",2014-04-05,"07:50:00","09:06:00",2014,4,"f","r",NA,NA,NA,NA,2007-08-01,"","serena.n",NA,"",2008-07-24,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",80.1,"adult","low",1,1,"low","doubtful",2012-07-02,59,"adult","low","after","0",0.385426084630829
"610",11604,"s13640",2,TRUE,FALSE,"shrm","00-jan-00",1,"scan",NA,60,FALSE,NA,NA,"serena.n","c",2014-04-05,"07:50:00","09:06:00",2014,1,"f","r",NA,NA,NA,NA,NA,"","serena.n",NA,"",2008-07-08,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2016-10-16,"dead","unknown",NA,"possibly lions",NA,"adult","low",4,0.647058823529412,"low","positive",2013-02-08,NA,"adult","low","after","1",1.31324381725491
"611",11737,"s15479",2,TRUE,FALSE,"mtn","00-jan-00",1,"scan",NA,50,FALSE,NA,NA,"serena.s","k",2015-03-02,"08:10:00","08:41:00",2015,1,"f","r",NA,NA,NA,NA,NA,"","serena.s",NA,"",2009-04-03,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2016-12-22,"dls","",NA,"",NA,"adult","low",15,-0.75,"low","positive",2012-07-21,NA,"adult","low","after","1",0.942116724205279
"612",11742,"s16012",2,TRUE,FALSE,"ring","00-jan-00",1,"dist",NA,2,FALSE,NA,"app carcass 2m - lioness","happy.zebra","k",2015-01-02,"08:23:00","09:46:00",2015,2,"f","r","ao",NA,"1","1",2009-11-30,"","happy.zebra",NA,"",2009-12-22,"","",NA,"",2010-11-16,"","",NA,"dengrad info not in table, instead taken from tblhyenas",2010-10-16,"","","22.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",61.1,"adult","low",18,-0.888888888888889,"low","positive",2015-01-29,62,"adult","low","before","1",-0.83929332243296
"613",11750,"s16012",2,TRUE,FALSE,"pike","00-jan-00",7,"mob",NA,9,FALSE,NA,"""pike, arba join erem, clay, coal brt app 9mlion""","happy.zebra","k",2015-01-02,"08:23:00","09:46:00",2015,1,"f","r","koi",NA,NA,NA,2007-10-30,"","happy.zebra",NA,"",2008-06-30,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"",86.1,"adult","low",1,1,"low","positive",2015-05-17,90.5,"adult","low","before","1",-0.579504357298217
"614",11806,"s1257",3,FALSE,FALSE,"pike","00-jan-00",1,"scan",NA,40,FALSE,NA,NA,"happy.zebra","o",2010-11-26,"07:08:00","07:52:00",2010,3,"f","r","koi",NA,NA,NA,2007-10-30,"","happy.zebra",NA,"",2008-06-30,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"",36.9,"adult","low",2,0.818181818181818,"low","positive",2015-05-17,90.5,"adult","low","before","1",0.570989631155646
"615",11904,"s13829",2,TRUE,FALSE,"trni","00-jan-00",1,"scan",NA,35,FALSE,NA,NA,"serena.n","k",2014-05-14,"18:16:00","19:13:00",2014,1,"m","r","wafl",NA,"0",NA,2012-07-04,"","serena.n",NA,"",2012-07-12,"","",NA,"",2013-02-18,"","",NA,"dengrad info not in table, instead taken from tblhyenas",2013-07-03,"","",NA,"",2019-10-21,"dispersal","oloololo",NA,"",NA,NA,NA,NA,NA,NA,"dls","",NA,"",22.3,"subadult","low",NA,NA,"low","positive",2015-03-04,32,"adult","low","before","1",0.578330615659949
"616",11948,"s13829",2,TRUE,FALSE,"shrm","00-jan-00",1,"scan",NA,15,FALSE,NA,NA,"serena.n","k",2014-05-14,"18:16:00","19:13:00",2014,3,"f","r",NA,NA,NA,NA,NA,"","serena.n",NA,"",2008-07-08,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2016-10-16,"dead","unknown",NA,"possibly lions",NA,"adult","low",4,0.647058823529412,"low","positive",2013-02-08,NA,"adult","low","after","1",-0.356828101468437
"617",11997,"s16358",3,TRUE,FALSE,"csby","00-jan-00",1,"brt app","lion",10,FALSE,NA,"lions ignore app","happy.zebra","c",2015-04-18,"08:02:00","09:09:00",2015,5,"f","r","spb",NA,NA,NA,2007-12-30,"","happy.zebra",NA,"",2008-06-24,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"",87.6,"adult","low",15,-0.555555555555556,"low","positive",2015-03-10,86.3,"adult","low","after","1",-0.542391647993254
"618",12001,"s13829",2,TRUE,FALSE,"digs","00-jan-00",1,"scan",NA,8,FALSE,NA,NA,"serena.n","k",2014-05-14,"18:16:00","19:13:00",2014,6,"f","r",NA,NA,NA,NA,NA,"","serena.n",NA,"",2008-07-24,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2015-03-31,"dead","",NA,"",NA,"adult","low",3,0.764705882352941,"low","positive",2013-06-21,NA,"adult","low","after","1",-0.61661706660318
"619",12006,"s13829",2,TRUE,FALSE,"uzi","00-jan-00",1,"scan",NA,11,FALSE,NA,NA,"serena.n","k",2014-05-14,"18:16:00","19:13:00",2014,7,"m","r","angi",NA,"0",NA,2012-08-21,"","serena.n",NA,"",2012-11-06,"","",NA,"",2013-07-01,"","",NA,"dengrad info not in table, instead taken from tblhyenas",2013-06-03,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2016-03-11,"dls","double check: alive but with disappeared date",NA,"",20.7,"subadult","low",NA,NA,"low","positive",2015-03-19,30.9,"adult","low","before","1",-0.56383052307831
"620",12027,"s13829",2,TRUE,FALSE,"hucn","00-jan-00",3,"mob",NA,1,FALSE,NA,NA,"serena.n","k",2014-05-14,"18:16:00","19:13:00",2014,6,"m","r","rbc",NA,"1","1",2011-09-12,"","serena.n",NA,"",2012-01-27,"","",NA,"",2012-07-15,"","",NA,"dengrad info not in table, instead taken from tblhyenas",2012-08-24,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2014-09-24,"dls","double check: alive but with disappeared date",NA,"",32,"adult","low",NA,NA,"low","doubtful",2014-07-02,33.6,"adult","low","before","0",-0.876406031737924
"621",12086,"s13964",2,TRUE,FALSE,"shrm","00-jan-00",1,"scan",NA,60,FALSE,NA,NA,"serena.n","k",2014-06-23,"08:33:00","09:10:00",2014,4,"f","r",NA,NA,NA,NA,NA,"","serena.n",NA,"",2008-07-08,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2016-10-16,"dead","unknown",NA,"possibly lions",NA,"adult","low",4,0.647058823529412,"low","positive",2013-02-08,NA,"adult","low","after","1",1.31324381725491
"622",12089,"s13964",2,TRUE,FALSE,"trni","00-jan-00",1,"scan",NA,60,FALSE,NA,NA,"serena.n","k",2014-06-23,"08:33:00","09:10:00",2014,4,"m","r","wafl",NA,"0",NA,2012-07-04,"","serena.n",NA,"",2012-07-12,"","",NA,"",2013-02-18,"","",NA,"dengrad info not in table, instead taken from tblhyenas",2013-07-03,"","",NA,"",2019-10-21,"dispersal","oloololo",NA,"",NA,NA,NA,NA,NA,NA,"dls","",NA,"",23.6,"subadult","low",NA,NA,"low","positive",2015-03-04,32,"adult","low","before","1",1.76808180184564
"623",12091,"s13964",2,TRUE,FALSE,"wafl","00-jan-00",1,"scan",NA,60,FALSE,NA,NA,"serena.n","k",2014-06-23,"08:33:00","09:10:00",2014,4,"f","r",NA,NA,NA,NA,2007-08-01,"","serena.n",NA,"",2008-07-24,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",82.7,"adult","low",1,1,"low","doubtful",2012-07-02,59,"adult","low","after","0",1.31324381725491
"624",12126,"s15702",2,FALSE,FALSE,"wafl","00-jan-00",1,"mob",NA,50,FALSE,NA,"lions didn't care and left","serena.n","o",2015-01-28,"06:29:00","06:41:00",2015,2,"f","r",NA,NA,NA,NA,2007-08-01,"","serena.n",NA,"",2008-07-24,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",89.9,"adult","low",1,1,"low","doubtful",2012-07-02,59,"adult","low","after","0",0.942116724205279
"625",12127,"s15702",2,FALSE,FALSE,"trni","00-jan-00",1,"mob",NA,50,FALSE,NA,"lions didn't care and left","serena.n","o",2015-01-28,"06:29:00","06:41:00",2015,2,"m","r","wafl",NA,"0",NA,2012-07-04,"","serena.n",NA,"",2012-07-12,"","",NA,"",2013-02-18,"","",NA,"dengrad info not in table, instead taken from tblhyenas",2013-07-03,"","",NA,"",2019-10-21,"dispersal","oloololo",NA,"",NA,NA,NA,NA,NA,NA,"dls","",NA,"",30.8,"adult","low",NA,NA,"low","positive",2015-03-04,32,"adult","low","before","1",0.942116724205279
"626",12131,"s20876",3,FALSE,FALSE,"pike","00-jan-00",1,"app","lion",3,FALSE,NA,NA,"happy.zebra","o",2016-11-15,"06:07:00","06:55:00",2016,7,"f","r","koi",NA,NA,NA,2007-10-30,"","happy.zebra",NA,"",2008-06-30,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"",108.5,"adult","low",1,1,"low","positive",2015-05-17,90.5,"adult","low","after","1",-0.802180613127997
"627",12261,"s16338",2,FALSE,FALSE,"pike","00-jan-00",1,"scan",NA,15,FALSE,NA,NA,"happy.zebra","d",2015-04-07,"06:29:00","07:43:00",2015,1,"f","r","koi",NA,NA,NA,2007-10-30,"","happy.zebra",NA,"",2008-06-30,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"",89.2,"adult","low",1,1,"low","positive",2015-05-17,90.5,"adult","low","before","1",-0.356828101468437
"628",12329,"s16675",3,TRUE,FALSE,"ring","00-jan-00",2,"mob",NA,10,FALSE,NA,NA,"happy.zebra","c",2015-05-29,"17:50:00","21:11:00",2015,4,"f","r","ao",NA,"1","1",2009-11-30,"","happy.zebra",NA,"",2009-12-22,"","",NA,"",2010-11-16,"","",NA,"dengrad info not in table, instead taken from tblhyenas",2010-10-16,"","","22.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",65.9,"adult","low",18,-0.888888888888889,"low","positive",2015-01-29,62,"adult","low","after","1",-0.542391647993254
"629",12440,"s2798",3,FALSE,FALSE,"shrm","00-jan-00",1,"scan",NA,4,FALSE,NA,NA,"serena.n","o",2010-05-16,"17:30:00","18:50:00",2010,1,"f","r",NA,NA,NA,NA,NA,"","serena.n",NA,"",2008-07-08,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2016-10-16,"dead","unknown",NA,"possibly lions",NA,"adult","low",4,0.647058823529412,"low","positive",2013-02-08,NA,"adult","low","before","1",-0.765067903823034
"630",12507,"s5803",2,TRUE,FALSE,"slin","00-jan-00",1,"brt whoop",NA,5,FALSE,NA,NA,"serena.s","k",2011-11-30,"09:01:00","09:49:00",2011,1,"f","r",NA,NA,NA,NA,NA,"","serena.s",NA,"",2008-11-17,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2018-08-14,"dls","",NA,"",NA,"adult","low",3,0.764705882352941,"low","positive",2012-07-22,NA,"adult","low","before","1",-0.72795519451807
"631",12508,"s3834",2,FALSE,FALSE,"java","00-jan-00",1,"scan",NA,12,FALSE,NA,NA,"serena.s","d",2009-10-10,"06:43:00","07:48:00",2009,1,"f","r",NA,NA,NA,NA,NA,"","serena.s",NA,"",2008-11-17,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2017-11-26,"dls","",NA,"",NA,"adult","low",2,0.857142857142857,"low","positive",2013-01-10,NA,"adult","low","before","1",-0.468166229383327
"632",12513,"s3834",2,FALSE,FALSE,"slin","00-jan-00",1,"scan",NA,12,FALSE,NA,NA,"serena.s","d",2009-10-10,"06:43:00","07:48:00",2009,4,"f","r",NA,NA,NA,NA,NA,"","serena.s",NA,"",2008-11-17,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2018-08-14,"dls","",NA,"",NA,"adult","low",3,0.714285714285714,"low","positive",2012-07-22,NA,"adult","low","before","1",-0.468166229383327
"633",12515,"s3834",2,FALSE,FALSE,"clov","00-jan-00",1,"scan",NA,12,FALSE,NA,NA,"serena.s","d",2009-10-10,"06:43:00","07:48:00",2009,2,"f","r",NA,NA,NA,NA,NA,"","serena.s",NA,"",2008-11-23,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2016-08-24,"dls","fate unknown",NA,"",NA,"adult","low",1,1,"low","positive",2012-06-24,NA,"adult","low","before","1",-0.468166229383327
"634",12710,"s12196",2,FALSE,FALSE,"pike","00-jan-00",1,"dist",NA,60,FALSE,NA,NA,"happy.zebra","o",2013-02-20,"06:34:00","07:52:00",2013,4,"f","r","koi",NA,NA,NA,2007-10-30,"","happy.zebra",NA,"",2008-06-30,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"",63.7,"adult","low",1,1,"low","positive",2015-05-17,90.5,"adult","low","before","1",1.31324381725491
"635",12759,"s13944",2,TRUE,FALSE,"uzi","00-jan-00",1,"scan",NA,15,FALSE,NA,NA,"serena.n","k",2014-06-12,"05:47:00","06:15:00",2014,1,"m","r","angi",NA,"0",NA,2012-08-21,"","serena.n",NA,"",2012-11-06,"","",NA,"",2013-07-01,"","",NA,"dengrad info not in table, instead taken from tblhyenas",2013-06-03,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2016-03-11,"dls","double check: alive but with disappeared date",NA,"",21.7,"subadult","low",NA,NA,"low","positive",2015-03-19,30.9,"adult","low","before","1",-0.373470333288601
"636",12764,"s13944",2,TRUE,FALSE,"wafl","00-jan-00",1,"scan",NA,5,FALSE,NA,NA,"serena.n","k",2014-06-12,"05:47:00","06:15:00",2014,1,"f","r",NA,NA,NA,NA,2007-08-01,"","serena.n",NA,"",2008-07-24,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",82.4,"adult","low",1,1,"low","doubtful",2012-07-02,59,"adult","low","after","0",-0.72795519451807
"637",12798,"s11279",3,TRUE,FALSE,"wafl","00-jan-00",3,"dist",NA,25,FALSE,NA,"lion1 app-25 app hyenas","serena.n","c",2013-11-24,"06:30:00","07:03:00",2013,12,"f","r",NA,NA,NA,NA,2007-08-01,"","serena.n",NA,"",2008-07-24,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",75.8,"adult","low",1,1,"low","doubtful",2012-07-02,59,"adult","low","after","0",0.014298991581196
"638",12800,"s11279",3,TRUE,FALSE,"tnsl","00-jan-00",3,"dist",NA,25,FALSE,NA,"lion1 app-25 app hyenas","serena.n","c",2013-11-24,"06:30:00","07:03:00",2013,4,"f","r","elf?",NA,NA,NA,NA,"","serena.n",NA,"",2008-07-08,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2014-06-12,"dls","fate unknown",NA,"",NA,"adult","low",15,-0.4,"low","positive",2012-06-19,NA,"adult","low","after","1",0.014298991581196
"639",12802,"s11279",3,TRUE,FALSE,"shrm","00-jan-00",3,"dist",NA,25,FALSE,NA,"lion1 app-25 app hyenas","serena.n","c",2013-11-24,"06:30:00","07:03:00",2013,13,"f","r",NA,NA,NA,NA,NA,"","serena.n",NA,"",2008-07-08,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2016-10-16,"dead","unknown",NA,"possibly lions",NA,"adult","low",6,0.5,"low","positive",2013-02-08,NA,"adult","low","after","1",0.014298991581196
"640",12950,"s20456.1",2,TRUE,FALSE,"csby","00-jan-00",1,"low lope mob","lion",15,TRUE,NA,NA,"happy.zebra","k",2016-09-09,"06:35:00","08:11:00",2016,3,"f","r","spb",NA,NA,NA,2007-12-30,"","happy.zebra",NA,"",2008-06-24,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"",104.3,"adult","low",17,-0.6,"low","positive",2015-03-10,86.3,"adult","low","after","1",-0.356828101468437
"641",12957,"s20456.1",2,TRUE,FALSE,"pike","00-jan-00",5,"dist","lion",20,FALSE,NA,NA,"happy.zebra","k",2016-09-09,"06:35:00","08:11:00",2016,5,"f","r","koi",NA,NA,NA,2007-10-30,"","happy.zebra",NA,"",2008-06-30,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"",106.3,"adult","low",1,1,"low","positive",2015-05-17,90.5,"adult","low","after","1",-0.171264554943621
"642",13026,"s7512",1,TRUE,FALSE,"pike","00-jan-00",0,"dist","lion",1,FALSE,NA,NA,"happy.zebra","k",2011-06-29,"06:31:00","08:51:00",2011,1,"f","r","koi",NA,NA,NA,2007-10-30,"","happy.zebra",NA,"",2008-06-30,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"dls","fate unknown",NA,"",44,"adult","low",2,0.818181818181818,"low","positive",2015-05-17,90.5,"adult","low","before","1",-0.876406031737924
