"","id","session","note.quality","food.present","no.intx.yes.no","hy.id","time","order","behavior","target","distance","leader.y.n.","food","notes","clan","location","lion.date","start","stop","lion.yr","n.per.sessn","sex","status","mom","dad","number.littermates","litrank","dengrad.date","dengrad.event.status","dengrad.event.data","disappear.date","disappear.event.status","disappear.event.data","dob.date","dob.event.status","dob.event.data","wean.date","wean.event.status","wean.event.data","age.mon.lion","age.cat.lion","hum.dist.lion","hum.pop.den","diagnosis","dart.date","age.mon.dart","age.cat.dart","diagnosis.time","toxo.status"
"664",13750,"t56289",1,FALSE,FALSE,"pan","00-jan-00",0,"scan","lion",5,FALSE,NA,NA,"talek","o",2006-01-24,"06:19:00","06:50:00",2006,2,"f","r","mrph",NA,"1","1",2005-03-01,NA,NA,2013-03-21,"dead",NA,2004-05-20,NA,"talek",2005-03-14,NA,NA,20.2,"subadult",NA,"hi","positive",2012-05-08,95.6,"adult","before","1"
"665",13753,"t56289",1,FALSE,FALSE,"ali","00-jan-00",0,"scan","lion",20,FALSE,NA,NA,"talek","o",2006-01-24,"06:19:00","06:50:00",2006,1,"f","r","bb","mike","1","1",1998-08-18,NA,NA,2018-02-06,"dls","double check: alive but with disappeared date",1997-08-04,NA,"talek",1998-06-21,NA,NA,101.7,"adult",NA,"low","doubtful",1999-04-26,20.7,"subadult","after","0"
"666",13772,"t56289",1,FALSE,FALSE,"ldv","00-jan-00",0,"scan","lion",8,FALSE,NA,NA,"talek","o",2006-01-24,"06:19:00","06:50:00",2006,2,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-23,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,98,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","after","1"
"667",13875,"t58193",1,TRUE,FALSE,"hex","00-jan-00",0,"scan","lion",1,FALSE,NA,NA,"talek","k",2006-06-11,"17:29:00","18:49:00",2006,3,"f","r","bail",NA,NA,NA,2003-11-07,NA,NA,2016-04-13,"dls","inferred dead",2003-03-04,NA,"talek",2004-01-17,NA,NA,39.3,"adult",NA,"hi","doubtful",2012-06-09,111.2,"adult","before","0"
"668",13877,"t58193",1,TRUE,FALSE,"baez","00-jan-00",0,"scan","lion",1,FALSE,NA,NA,"talek","k",2006-06-11,"17:29:00","18:49:00",2006,4,"f","r","bail",NA,"1","1",2005-07-02,NA,NA,NA,NA,NA,2004-10-16,NA,"talek",2005-08-05,NA,NA,19.8,"subadult",NA,"hi","positive",2012-05-19,91.1,"adult","before","1"
"669",13896,"t58193",1,TRUE,FALSE,"mig","00-jan-00",0,"dist","lion",1,FALSE,NA,NA,"talek","k",2006-06-11,"17:29:00","18:49:00",2006,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult",NA,"low","positive",1994-09-20,NA,"adult","after","1"
"670",13994,"t62255",1,TRUE,FALSE,"foz","00-jan-00",0,"scan","lion",40,FALSE,NA,NA,"talek","k",2008-03-25,"18:31:00","19:41:00",2008,1,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,123.3,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","after","1"
"671",13999,"t62255",1,TRUE,FALSE,"ali","00-jan-00",0,"scan","lion",80,FALSE,NA,NA,"talek","k",2008-03-25,"18:31:00","19:41:00",2008,1,"f","r","bb","mike","1","1",1998-08-18,NA,NA,2018-02-06,"dls","double check: alive but with disappeared date",1997-08-04,NA,"talek",1998-06-21,NA,NA,127.7,"adult",NA,"low","doubtful",1999-04-26,20.7,"subadult","after","0"
"672",14076,"t67763",1,TRUE,FALSE,"juno","00-jan-00",0,"scan","lion",4,FALSE,NA,NA,"talek","k",2009-12-10,"05:54:00","06:41:00",2009,1,"f","r","mrph",NA,"1","1",2009-01-28,NA,NA,NA,"dls","double check: alive but with disappeared date",2008-04-20,NA,"talek",2009-02-24,NA,NA,19.7,"subadult",NA,"hi","doubtful",2012-05-28,49.2,"adult","before","0"
"673",14085,"t67880",1,FALSE,FALSE,"juno","00-jan-00",0,"dist","lion",4,FALSE,NA,NA,"talek","o",2009-12-22,"06:59:00","07:39:00",2009,1,"f","r","mrph",NA,"1","1",2009-01-28,NA,NA,NA,"dls","double check: alive but with disappeared date",2008-04-20,NA,"talek",2009-02-24,NA,NA,20.1,"subadult",NA,"hi","doubtful",2012-05-28,49.2,"adult","before","0"
"674",14086,"t67880",1,FALSE,FALSE,"mig","00-jan-00",0,"scan","lion",20,FALSE,NA,NA,"talek","o",2009-12-22,"06:59:00","07:39:00",2009,3,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult",NA,"low","positive",1994-09-20,NA,"adult","after","1"
"675",14098,"t67880",1,FALSE,FALSE,"foz","00-jan-00",0,"scan","lion",75,FALSE,NA,NA,"talek","o",2009-12-22,"06:59:00","07:39:00",2009,1,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,144.2,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","after","1"
"676",14103,"t67880",1,FALSE,FALSE,"pan","00-jan-00",0,"dist","lion",2,FALSE,NA,NA,"talek","o",2009-12-22,"06:59:00","07:39:00",2009,4,"f","r","mrph",NA,"1","1",2005-03-01,NA,NA,2013-03-21,"dead",NA,2004-05-20,NA,"talek",2005-03-14,NA,NA,67.1,"adult",NA,"hi","positive",2012-05-08,95.6,"adult","before","1"
"677",14151,"t69384",1,FALSE,FALSE,"juno","00-jan-00",0,"scan","lion",50,FALSE,NA,NA,"talek","k",2010-04-30,"17:43:00","18:59:00",2010,1,"f","r","mrph",NA,"1","1",2009-01-28,NA,NA,NA,"dls","double check: alive but with disappeared date",2008-04-20,NA,"talek",2009-02-24,NA,NA,24.3,"adult",NA,"hi","doubtful",2012-05-28,49.2,"adult","before","0"
"678",14152,"t69384",1,FALSE,FALSE,"pan","00-jan-00",0,"scan","lion",50,FALSE,NA,NA,"talek","k",2010-04-30,"17:43:00","18:59:00",2010,1,"f","r","mrph",NA,"1","1",2005-03-01,NA,NA,2013-03-21,"dead",NA,2004-05-20,NA,"talek",2005-03-14,NA,NA,71.3,"adult",NA,"hi","positive",2012-05-08,95.6,"adult","before","1"
"679",14153,"t69384",1,FALSE,FALSE,"hel","00-jan-00",0,"scan","lion",50,FALSE,NA,NA,"talek","k",2010-04-30,"17:43:00","18:59:00",2010,1,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,50.9,"adult",NA,"hi","positive",2012-05-06,75.1,"adult","before","1"
"680",14165,"t69604",1,TRUE,FALSE,"baez","00-jan-00",0,"scan","lion",10,FALSE,NA,NA,"talek","k",2010-05-16,"18:22:00","19:08:00",2010,1,"f","r","bail",NA,"1","1",2005-07-02,NA,NA,NA,NA,NA,2004-10-16,NA,"talek",2005-08-05,NA,NA,67,"adult",NA,"hi","positive",2012-05-19,91.1,"adult","before","1"
"681",14173,"t69604",1,TRUE,FALSE,"hel","00-jan-00",0,"dist","lion",25,FALSE,NA,NA,"talek","k",2010-05-16,"18:22:00","19:08:00",2010,1,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,51.4,"adult",NA,"hi","positive",2012-05-06,75.1,"adult","before","1"
"682",14206,"t77256",1,TRUE,FALSE,"atac","00-jan-00",0,"scan","lion",10,FALSE,NA,NA,"talek","k",2012-06-16,"06:59:00","07:54:00",2012,1,"f","r","hel",NA,"1","2",2009-10-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-07-15,NA,NA,40,"adult","hi","hi","positive",2012-06-13,39.9,"adult","after","1"
"683",14207,"t77256",1,TRUE,FALSE,"hel","00-jan-00",0,"scan","lion",20,FALSE,NA,NA,"talek","k",2012-06-16,"06:59:00","07:54:00",2012,1,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,76.4,"adult","hi","hi","positive",2012-05-06,75.1,"adult","after","1"
"684",14209,"t77256",1,TRUE,FALSE,"bora","00-jan-00",0,"scan","lion",100,FALSE,NA,NA,"talek","k",2012-06-16,"06:59:00","07:54:00",2012,1,"f","r","art",NA,"0",NA,2011-12-06,NA,NA,2018-06-19,"dls",NA,2010-12-23,NA,"talek",2012-04-11,NA,NA,17.8,"subadult","hi","hi","positive",2012-06-01,17.3,"subadult","after","1"
"685",14227,"t77724",1,TRUE,FALSE,"hel","00-jan-00",0,"mob","lion",5,FALSE,NA,NA,"talek","c",2012-07-14,"07:13:00","08:19:00",2012,2,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,77.4,"adult","hi","hi","positive",2012-05-06,75.1,"adult","after","1"
"686",14228,"t77724",1,TRUE,FALSE,"juno","00-jan-00",0,"mob","lion",5,FALSE,NA,NA,"talek","c",2012-07-14,"07:13:00","08:19:00",2012,5,"f","r","mrph",NA,"1","1",2009-01-28,NA,NA,NA,"dls","double check: alive but with disappeared date",2008-04-20,NA,"talek",2009-02-24,NA,NA,50.8,"adult","hi","hi","doubtful",2012-05-28,49.2,"adult","after","0"
"687",14231,"t77724",1,TRUE,FALSE,"buar","00-jan-00",0,"scan","lion",10,FALSE,NA,NA,"talek","c",2012-07-14,"07:13:00","08:19:00",2012,2,"f","r","hel",NA,"1","2",2010-08-03,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-12-18,NA,"talek",2010-06-27,NA,NA,30.8,"adult","hi","hi","positive",2012-05-26,29.2,"adult","after","1"
"688",14234,"t77724",1,TRUE,FALSE,"hex","00-jan-00",0,"scan","lion",25,FALSE,NA,NA,"talek","c",2012-07-14,"07:13:00","08:19:00",2012,1,"f","r","bail",NA,NA,NA,2003-11-07,NA,NA,2016-04-13,"dls","inferred dead",2003-03-04,NA,"talek",2004-01-17,NA,NA,112.4,"adult","hi","hi","doubtful",2012-06-09,111.2,"adult","after","0"
"689",14245,"t77724",1,TRUE,FALSE,"amaz","00-jan-00",0,"scan","lion",15,FALSE,NA,NA,"talek","c",2012-07-14,"07:13:00","08:19:00",2012,1,"f","r","hel",NA,"1","1",2009-11-19,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-09-29,NA,NA,40.9,"adult","hi","hi","positive",2012-06-16,40,"adult","after","1"
"690",14252,"t77724",1,TRUE,FALSE,"obam","00-jan-00",0,"scan","lion",20,FALSE,NA,NA,"talek","c",2012-07-14,"07:13:00","08:19:00",2012,2,"f","r","nav",NA,"1","2",2009-07-16,NA,NA,2014-04-12,"dead","poison (april 2014 incident)",2008-11-13,NA,"talek",2010-01-06,NA,NA,44,"adult","hi","hi","positive",2012-06-07,42.8,"adult","after","1"
"691",14253,"t77724",1,TRUE,FALSE,"bora","00-jan-00",0,"scan","lion",20,FALSE,NA,NA,"talek","c",2012-07-14,"07:13:00","08:19:00",2012,2,"f","r","art",NA,"0",NA,2011-12-06,NA,NA,2018-06-19,"dls",NA,2010-12-23,NA,"talek",2012-04-11,NA,NA,18.7,"subadult","hi","hi","positive",2012-06-01,17.3,"subadult","after","1"
"692",14254,"t77724",1,TRUE,FALSE,"hrpy","00-jan-00",0,"scan","lion",25,FALSE,NA,NA,"talek","c",2012-07-14,"07:13:00","08:19:00",2012,2,"f","r","pan",NA,NA,NA,2010-05-22,NA,NA,2018-02-27,"dls",NA,2009-10-29,NA,"talek",2010-06-17,NA,NA,32.5,"adult","hi","hi","negative",2012-05-24,30.8,"adult","after","0"
"693",14269,"t77724",1,TRUE,FALSE,"twst","00-jan-00",0,"scan","lion",21,FALSE,NA,NA,"talek","c",2012-07-14,"07:13:00","08:19:00",2012,1,"f","r","adon",NA,"0",NA,2011-11-19,NA,NA,2018-03-30,"dls","double check: alive but with disappeared date",2011-03-03,NA,"talek",2012-05-30,NA,NA,16.4,"subadult","hi","hi","negative",2012-05-07,14.2,"subadult","after","0"
"694",14275,"t79357",1,TRUE,FALSE,"brgr","00-jan-00",0,"scan","lion",3,FALSE,NA,NA,"talek","k",2012-11-16,"07:02:00","08:05:00",2012,1,"f","r","cen",NA,"1","1",2012-09-19,NA,NA,NA,"dls","double check: alive but with disappeared date",2011-10-30,NA,"talek",2012-12-11,NA,NA,12.6,"subadult","hi","hi","positive",2013-05-28,18.9,"subadult","before","1"
"695",14277,"t79357",1,TRUE,FALSE,"buar","00-jan-00",0,"scan","lion",5,FALSE,NA,NA,"talek","k",2012-11-16,"07:02:00","08:05:00",2012,1,"f","r","hel",NA,"1","2",2010-08-03,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-12-18,NA,"talek",2010-06-27,NA,NA,35,"adult","hi","hi","positive",2012-05-26,29.2,"adult","after","1"
"696",14342,"t85498",1,TRUE,FALSE,"neon","00-jan-00",0,"scan","lion",30,FALSE,NA,NA,"talek","o",2014-02-02,"07:06:00","07:52:00",2014,1,"f","r","yog",NA,"0",NA,2011-11-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2010-12-26,NA,"talek",2011-12-05,NA,NA,37.3,"adult","hi","hi","positive",2012-06-15,17.6,"subadult","after","1"
"697",14344,"t85498",1,TRUE,FALSE,"hel","00-jan-00",0,"scan","lion",25,FALSE,NA,NA,"talek","o",2014-02-02,"07:06:00","07:52:00",2014,1,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,96,"adult","hi","hi","positive",2012-05-06,75.1,"adult","after","1"
"698",14345,"t85498",1,TRUE,FALSE,"atac","00-jan-00",0,"scan","lion",25,FALSE,NA,NA,"talek","o",2014-02-02,"07:06:00","07:52:00",2014,1,"f","r","hel",NA,"1","2",2009-10-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-07-15,NA,NA,59.6,"adult","hi","hi","positive",2012-06-13,39.9,"adult","after","1"
"699",14346,"t85498",1,TRUE,FALSE,"amaz","00-jan-00",0,"scan","lion",25,FALSE,NA,NA,"talek","o",2014-02-02,"07:06:00","07:52:00",2014,1,"f","r","hel",NA,"1","1",2009-11-19,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-09-29,NA,NA,59.6,"adult","hi","hi","positive",2012-06-16,40,"adult","after","1"
"700",14347,"t85498",1,TRUE,FALSE,"bora","00-jan-00",0,"scan","lion",35,FALSE,NA,NA,"talek","o",2014-02-02,"07:06:00","07:52:00",2014,1,"f","r","art",NA,"0",NA,2011-12-06,NA,NA,2018-06-19,"dls",NA,2010-12-23,NA,"talek",2012-04-11,NA,NA,37.4,"adult","hi","hi","positive",2012-06-01,17.3,"subadult","after","1"
"701",14348,"t85498",1,TRUE,FALSE,"pant","00-jan-00",0,"scan","lion",40,FALSE,NA,NA,"talek","o",2014-02-02,"07:06:00","07:52:00",2014,1,"m","r","hel",NA,"1","2",2011-06-13,NA,NA,NA,NA,NA,2010-12-21,NA,"talek",2011-09-20,NA,NA,37.4,"adult","hi","hi","positive",2013-05-23,29,"adult","after","1"
"702",14351,"t85498",1,TRUE,FALSE,"gala","00-jan-00",0,"scan","lion",50,FALSE,NA,NA,"talek","o",2014-02-02,"07:06:00","07:52:00",2014,1,"f","r","hel",NA,"0",NA,2012-09-15,NA,NA,2014-04-12,"dead","humans (poison - april 2014)",2012-01-06,NA,"talek",2012-07-17,NA,NA,24.9,"adult","hi","hi","positive",2013-09-04,19.9,"subadult","after","1"
"703",14352,"t85498",1,TRUE,FALSE,"twst","00-jan-00",0,"scan","lion",50,FALSE,NA,NA,"talek","o",2014-02-02,"07:06:00","07:52:00",2014,1,"f","r","adon",NA,"0",NA,2011-11-19,NA,NA,2018-03-30,"dls","double check: alive but with disappeared date",2011-03-03,NA,"talek",2012-05-30,NA,NA,35.1,"adult","hi","hi","negative",2012-05-07,14.2,"subadult","after","0"
"704",14616,"t97739",2,FALSE,FALSE,"buar","00-jan-00",1,"brt flw","lion",15,FALSE,NA,NA,"talek.w","o",2016-12-12,"07:23:00","07:36:00",2016,1,"f","r","hel",NA,"1","2",2010-08-03,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-12-18,NA,"talek",2010-06-27,NA,NA,83.8,"adult","hi","hi","positive",2012-05-26,29.2,"adult","after","1"
"705",14617,"t97739",2,FALSE,FALSE,"hel","00-jan-00",1,"brt flw","lion",15,FALSE,NA,NA,"talek.w","o",2016-12-12,"07:23:00","07:36:00",2016,1,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,130.3,"adult","hi","hi","positive",2012-05-06,75.1,"adult","after","1"
"706",14731,"t96608",3,TRUE,FALSE,"bnt","00-jan-00",0,"scan","lion",12,FALSE,NA,NA,"pond","k",2016-09-04,"07:01:00","08:19:00",2016,12,"f","r","mono",NA,"0",NA,2012-07-21,NA,NA,NA,"dls","double check: alive but with disappeared date",2011-09-25,NA,"talek",2012-09-20,NA,NA,59.3,"adult",NA,"hi","negative",2013-05-07,19.4,"subadult","after","0"
"707",14817,"t94700",3,FALSE,FALSE,"atac","00-jan-00",1,"mob","lion",30,FALSE,NA,NA,"talek","o",2016-04-08,"06:36:00","07:17:00",2016,4,"f","r","hel",NA,"1","2",2009-10-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-07-15,NA,NA,85.7,"adult","hi","hi","positive",2012-06-13,39.9,"adult","after","1"
"708",14831,"t94700",3,FALSE,FALSE,"tnks","00-jan-00",10,"scan","lion",60,FALSE,NA,NA,"talek","o",2016-04-08,"06:36:00","07:17:00",2016,3,"f","r","alfe",NA,"0",NA,2014-01-03,NA,NA,NA,"dls","double check: alive but with disappeared date",2013-03-15,NA,"talek",2013-11-27,NA,NA,36.8,"adult","hi","hi","doubtful",2014-08-08,16.8,"subadult","after","0"
"709",14836,"t94700",3,FALSE,FALSE,"neon","00-jan-00",15,"scan","lion",65,FALSE,NA,NA,"talek","o",2016-04-08,"06:36:00","07:17:00",2016,3,"f","r","yog",NA,"0",NA,2011-11-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2010-12-26,NA,"talek",2011-12-05,NA,NA,63.4,"adult","hi","hi","positive",2012-06-15,17.6,"subadult","after","1"
"710",14842,"t94700",3,FALSE,FALSE,"ziti","00-jan-00",21,"scan","lion",80,FALSE,NA,NA,"talek","o",2016-04-08,"06:36:00","07:17:00",2016,3,"m","r","guci",NA,"1","2",2010-11-12,NA,NA,NA,"dls","double check: alive but with disappeared date",2010-04-03,NA,"talek",2011-07-14,NA,NA,72.2,"adult","hi","hi","positive",2013-06-05,38.1,"adult","after","1"
"711",14845,"t94700",3,FALSE,FALSE,"buar","00-jan-00",1,"brt app (not mob)","lion",20,FALSE,NA,NA,"talek","o",2016-04-08,"06:36:00","07:17:00",2016,4,"f","r","hel",NA,"1","2",2010-08-03,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-12-18,NA,"talek",2010-06-27,NA,NA,75.7,"adult","hi","hi","positive",2012-05-26,29.2,"adult","after","1"
"712",14846,"t94700",3,FALSE,FALSE,"amaz","00-jan-00",2,"brt app (not mob)","lion",20,FALSE,NA,NA,"talek","o",2016-04-08,"06:36:00","07:17:00",2016,4,"f","r","hel",NA,"1","1",2009-11-19,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-09-29,NA,NA,85.7,"adult","hi","hi","positive",2012-06-16,40,"adult","after","1"
"713",14848,"t94700",3,FALSE,FALSE,"hel","00-jan-00",4,"brt app (not mob)","lion",20,FALSE,NA,NA,"talek","o",2016-04-08,"06:36:00","07:17:00",2016,5,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,122.2,"adult","hi","hi","positive",2012-05-06,75.1,"adult","after","1"
"714",14849,"t94700",3,FALSE,FALSE,"lust","00-jan-00",5,"brt app (not mob)","lion",20,FALSE,NA,NA,"talek","o",2016-04-08,"06:36:00","07:17:00",2016,4,"f","r","arg",NA,"1","2",2012-07-07,NA,NA,NA,"dls","double check: alive but with disappeared date",2011-09-06,NA,"talek",2012-06-10,NA,NA,55.1,"adult","hi","hi","positive",2013-03-14,18.2,"subadult","after","1"
"715",14850,"t94700",3,FALSE,FALSE,"twst","00-jan-00",6,"brt app (not mob)","lion",20,FALSE,NA,NA,"talek","o",2016-04-08,"06:36:00","07:17:00",2016,5,"f","r","adon",NA,"0",NA,2011-11-19,NA,NA,2018-03-30,"dls","double check: alive but with disappeared date",2011-03-03,NA,"talek",2012-05-30,NA,NA,61.2,"adult","hi","hi","negative",2012-05-07,14.2,"subadult","after","0"
"716",14922,"t94073",3,TRUE,FALSE,"lust","00-jan-00",4,"scan","lion",20,FALSE,NA,NA,"talek","k",2016-02-21,"06:30:00","08:31:00",2016,3,"f","r","arg",NA,"1","2",2012-07-07,NA,NA,NA,"dls","double check: alive but with disappeared date",2011-09-06,NA,"talek",2012-06-10,NA,NA,53.5,"adult","hi","hi","positive",2013-03-14,18.2,"subadult","after","1"
"717",14980,"t94073",3,TRUE,FALSE,"tnks","00-jan-00",9,"scan","lion",30,FALSE,NA,NA,"talek","k",2016-02-21,"06:30:00","08:31:00",2016,5,"f","r","alfe",NA,"0",NA,2014-01-03,NA,NA,NA,"dls","double check: alive but with disappeared date",2013-03-15,NA,"talek",2013-11-27,NA,NA,35.2,"adult","hi","hi","doubtful",2014-08-08,16.8,"subadult","after","0"
"718",14984,"t94073",3,TRUE,FALSE,"ziti","00-jan-00",13,"scan","lion",30,FALSE,NA,NA,"talek","k",2016-02-21,"06:30:00","08:31:00",2016,6,"m","r","guci",NA,"1","2",2010-11-12,NA,NA,NA,"dls","double check: alive but with disappeared date",2010-04-03,NA,"talek",2011-07-14,NA,NA,70.6,"adult","hi","hi","positive",2013-06-05,38.1,"adult","after","1"
"719",14987,"t94073",3,TRUE,FALSE,"buar","00-jan-00",16,"scan","lion",40,FALSE,NA,NA,"talek","k",2016-02-21,"06:30:00","08:31:00",2016,7,"f","r","hel",NA,"1","2",2010-08-03,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-12-18,NA,"talek",2010-06-27,NA,NA,74.1,"adult","hi","hi","positive",2012-05-26,29.2,"adult","after","1"
"720",15087,"t94073",3,TRUE,FALSE,"bora","00-jan-00",1,"app","lion",12,FALSE,NA,NA,"talek","k",2016-02-21,"06:30:00","08:31:00",2016,9,"f","r","art",NA,"0",NA,2011-12-06,NA,NA,2018-06-19,"dls",NA,2010-12-23,NA,"talek",2012-04-11,NA,NA,62,"adult","hi","hi","positive",2012-06-01,17.3,"subadult","after","1"
"721",15151,"t94073",3,TRUE,FALSE,"hel","00-jan-00",14,"mob","lion",0,FALSE,NA,NA,"talek","k",2016-02-21,"06:30:00","08:31:00",2016,9,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,120.6,"adult","hi","hi","positive",2012-05-06,75.1,"adult","after","1"
"722",15152,"t94073",3,TRUE,FALSE,"mgta","00-jan-00",14,"mob","lion",0,FALSE,NA,NA,"talek","k",2016-02-21,"06:30:00","08:31:00",2016,11,"f","r","mos",NA,"1","1",2009-08-05,NA,NA,2019-05-30,"dls",NA,2009-01-10,NA,"talek",2009-10-09,NA,NA,85.3,"adult","hi","hi","doubtful",2012-04-11,39,"adult","after","0"
"723",15154,"t94073",3,TRUE,FALSE,"twst","00-jan-00",14,"mob","lion",0,FALSE,NA,NA,"talek","k",2016-02-21,"06:30:00","08:31:00",2016,8,"f","r","adon",NA,"0",NA,2011-11-19,NA,NA,2018-03-30,"dls","double check: alive but with disappeared date",2011-03-03,NA,"talek",2012-05-30,NA,NA,59.7,"adult","hi","hi","negative",2012-05-07,14.2,"subadult","after","0"
"724",15155,"t94073",3,TRUE,FALSE,"ali","00-jan-00",14,"mob","lion",0,FALSE,NA,NA,"talek","k",2016-02-21,"06:30:00","08:31:00",2016,10,"f","r","bb","mike","1","1",1998-08-18,NA,NA,2018-02-06,"dls","double check: alive but with disappeared date",1997-08-04,NA,"talek",1998-06-21,NA,NA,222.6,"adult","hi","low","doubtful",1999-04-26,20.7,"subadult","after","0"
"725",15156,"t94073",3,TRUE,FALSE,"neon","00-jan-00",14,"mob","lion",0,FALSE,NA,NA,"talek","k",2016-02-21,"06:30:00","08:31:00",2016,7,"f","r","yog",NA,"0",NA,2011-11-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2010-12-26,NA,"talek",2011-12-05,NA,NA,61.9,"adult","hi","hi","positive",2012-06-15,17.6,"subadult","after","1"
"726",15177,"t93710",2,TRUE,FALSE,"tilt","00-jan-00",1,"fd","lion",50,FALSE,"scrap",NA,"talek","c",2016-01-29,"18:56:00","19:47:00",2016,1,"f","r","ffl",NA,"1","1",2009-05-04,NA,NA,NA,"dls","double check: alive but with disappeared date",2008-07-20,NA,"talek",2009-08-27,NA,NA,90.3,"adult","hi","hi","positive",2012-05-22,46.1,"adult","after","1"
"727",15183,"t93710",2,TRUE,FALSE,"roos","00-jan-00",4,"scan","lion",2,FALSE,NA,NA,"talek","c",2016-01-29,"18:56:00","19:47:00",2016,2,"f","r","nav",NA,NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",2007-03-02,NA,"talek",2008-07-24,NA,NA,106.9,"adult","hi","hi","positive",2013-06-07,75.2,"adult","after","1"
"728",15186,"t93710",2,TRUE,FALSE,"brgr","00-jan-00",7,"scan","lion",3,FALSE,NA,NA,"talek","c",2016-01-29,"18:56:00","19:47:00",2016,1,"f","r","cen",NA,"1","1",2012-09-19,NA,NA,NA,"dls","double check: alive but with disappeared date",2011-10-30,NA,"talek",2012-12-11,NA,NA,51,"adult","hi","hi","positive",2013-05-28,18.9,"subadult","after","1"
"729",15187,"t93710",2,TRUE,FALSE,"hrpy","00-jan-00",8,"scan","lion",4,FALSE,NA,NA,"talek","c",2016-01-29,"18:56:00","19:47:00",2016,2,"f","r","pan",NA,NA,NA,2010-05-22,NA,NA,2018-02-27,"dls",NA,2009-10-29,NA,"talek",2010-06-17,NA,NA,75,"adult","hi","hi","negative",2012-05-24,30.8,"adult","after","0"
"730",15256,"t72442",3,FALSE,FALSE,"pan","00-jan-00",2,"mob","lion",1,FALSE,NA,NA,"talek","o",2011-03-29,"06:55:00","08:31:00",2011,4,"f","r","mrph",NA,"1","1",2005-03-01,NA,NA,2013-03-21,"dead",NA,2004-05-20,NA,"talek",2005-03-14,NA,NA,82.3,"adult",NA,"hi","positive",2012-05-08,95.6,"adult","before","1"
"731",15257,"t72442",3,FALSE,FALSE,"amaz","00-jan-00",2,"mob","lion",1,FALSE,NA,NA,"talek","o",2011-03-29,"06:55:00","08:31:00",2011,10,"f","r","hel",NA,"1","1",2009-11-19,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-02-15,NA,"talek",2009-09-29,NA,NA,25.4,"adult",NA,"hi","positive",2012-06-16,40,"adult","before","1"
